;state;income;professional;unemployment
698;Alabama;47951.0;26.8;6.2
699;Alabama;51664.0;37.5;11.4
700;Alabama;88362.0;49.5;5.3
701;Alabama;57416.0;29.2;7.5
702;Alabama;72273.0;48.8;4.9
703;Alabama;115653.0;70.7;2.1
704;Alabama;38158.0;51.7;7.8
705;Alabama;105972.0;57.4;4.6
706;Alabama;88311.0;56.6;3.2
707;Alabama;72938.0;47.6;8.7
708;Alabama;64931.0;29.7;5.5
709;Alabama;87536.0;53.5;4.0
710;Alabama;113725.0;67.9;3.2
711;Alabama;48889.0;35.6;10.6
712;Alabama;115801.0;65.8;4.5
713;Alabama;133906.0;61.6;6.0
714;Alabama;80019.0;50.7;4.8
715;Alabama;110893.0;59.2;5.8
716;Alabama;57589.0;52.6;6.5
717;Alabama;53525.0;47.6;2.9
718;Alabama;76750.0;45.2;14.7
719;Alabama;88217.0;61.7;5.1
720;Alabama;63885.0;44.0;6.2
721;Alabama;50488.0;32.1;5.4
722;Alabama;19675.0;24.8;15.7
723;Alabama;34353.0;27.6;23.7
724;Alabama;21951.0;27.4;10.2
725;Alabama;34281.0;18.3;5.5
726;Alabama;34605.0;35.2;5.1
727;Alabama;60833.0;38.3;7.4
728;Alabama;30327.0;19.9;5.8
729;Alabama;31480.0;25.2;6.6
730;Alabama;36875.0;13.8;1.0
731;Alabama;45257.0;30.4;5.2
732;Alabama;35858.0;25.0;4.8
733;Alabama;37614.0;15.5;4.5
734;Alabama;28679.0;24.5;10.4
735;Alabama;40938.0;34.4;4.1
736;Alabama;33901.0;25.3;7.9
737;Alabama;41611.0;17.1;7.8
738;Alabama;47049.0;34.1;11.3
739;Alabama;57639.0;36.4;4.8
740;Alabama;43326.0;33.3;8.4
741;Alabama;62542.0;43.2;7.8
742;Alabama;41313.0;27.3;6.4
743;Alabama;41883.0;31.4;5.7
744;Alabama;40605.0;36.1;6.0
745;Alabama;37878.0;34.9;8.6
746;Alabama;37676.0;29.7;2.9
747;Alabama;30889.0;18.2;2.3
748;Alabama;51266.0;30.7;2.9
749;Alabama;32014.0;13.0;4.1
750;Alabama;41276.0;26.1;7.1
751;Alabama;37719.0;26.2;10.1
752;Alabama;33007.0;30.5;9.2
753;Alabama;41972.0;30.2;7.8
754;Alabama;28417.0;37.3;7.7
755;Alabama;22679.0;13.3;4.3
756;Alabama;17759.0;14.9;1.9
757;Alabama;23878.0;11.8;38.1
758;Alabama;20956.0;21.9;13.3
759;Alabama;28929.0;8.6;10.5
760;Alabama;25852.0;23.3;19.6
761;Alabama;35313.0;30.1;13.3
762;Alabama;47434.0;36.7;14.3
763;Alabama;56563.0;52.5;1.2
764;Alabama;47542.0;31.2;7.5
765;Alabama;28972.0;39.7;4.0
766;Alabama;48350.0;47.0;2.8
767;Alabama;17917.0;27.1;6.0
768;Alabama;26210.0;21.0;12.0
769;Alabama;24951.0;9.6;18.9
770;Alabama;23710.0;19.3;19.9
771;Alabama;16549.0;19.5;14.2
772;Alabama;11250.0;7.2;17.8
773;Alabama;32632.0;20.0;8.7
774;Alabama;33071.0;21.6;11.5
775;Alabama;40772.0;37.7;6.7
776;Alabama;65417.0;47.4;4.4
777;Alabama;38201.0;19.9;12.1
778;Alabama;28365.0;30.0;18.2
779;Alabama;27227.0;14.3;10.6
780;Alabama;23728.0;6.7;10.9
781;Alabama;21111.0;21.9;11.4
782;Alabama;58720.0;57.6;5.5
783;Alabama;60066.0;50.0;2.2
784;Alabama;24358.0;22.8;20.7
785;Alabama;20394.0;14.6;17.9
786;Alabama;29574.0;29.5;4.1
787;Alabama;42500.0;28.3;6.8
788;Alabama;51044.0;35.5;4.4
789;Alabama;68564.0;49.1;4.7
790;Alabama;41295.0;23.2;4.5
791;Alabama;29809.0;29.3;5.3
792;Alabama;30040.0;29.6;10.5
793;Alabama;19551.0;35.8;13.0
794;Alabama;40908.0;36.9;1.3
795;Alabama;73644.0;60.2;1.2
796;Alabama;33889.0;18.9;13.6
797;Alabama;26675.0;22.0;9.5
798;Alabama;49500.0;36.9;5.1
799;Alabama;43142.0;32.9;6.3
800;Alabama;49923.0;23.5;6.9
801;Alabama;45854.0;33.3;8.7
802;Alabama;67604.0;51.1;3.4
803;Alabama;104746.0;80.1;1.4
804;Alabama;16667.0;18.3;11.6
805;Alabama;;23.5;16.9
806;Alabama;34732.0;39.0;5.1
807;Alabama;33182.0;41.7;13.1
808;Alabama;44539.0;22.8;8.2
809;Alabama;46739.0;38.3;7.6
810;Alabama;62000.0;53.8;3.3
811;Alabama;51660.0;52.4;4.8
812;Alabama;64639.0;52.0;1.6
813;Alabama;38096.0;35.5;9.9
814;Alabama;60742.0;48.3;6.9
815;Alabama;69144.0;40.1;2.5
816;Alabama;49250.0;36.5;2.1
817;Alabama;35357.0;26.7;10.1
818;Alabama;22165.0;22.0;12.5
819;Alabama;17813.0;18.4;26.0
820;Alabama;22778.0;29.4;28.0
821;Alabama;18125.0;16.8;31.3
822;Alabama;15993.0;15.0;22.0
823;Alabama;21793.0;25.9;11.7
824;Alabama;23289.0;4.8;20.0
825;Alabama;21094.0;6.9;23.0
826;Alabama;40656.0;29.6;9.5
827;Alabama;37768.0;29.1;3.3
828;Alabama;52172.0;30.8;6.4
829;Alabama;45357.0;15.2;8.0
830;Alabama;54047.0;22.8;8.8
831;Alabama;62171.0;38.3;5.6
832;Alabama;38450.0;12.9;9.5
833;Alabama;45714.0;13.8;2.3
834;Alabama;44632.0;18.9;2.4
835;Alabama;45662.0;22.9;2.8
836;Alabama;40587.0;33.6;5.1
837;Alabama;50183.0;24.7;5.5
838;Alabama;54853.0;26.8;6.9
839;Alabama;62660.0;32.8;8.5
840;Alabama;53613.0;28.2;8.8
841;Alabama;68120.0;34.6;4.0
842;Alabama;46719.0;25.8;17.1
843;Alabama;43819.0;20.3;6.2
844;Alabama;61145.0;38.1;8.6
845;Alabama;65597.0;42.2;3.1
846;Alabama;92835.0;49.3;2.6
847;Alabama;76910.0;46.8;3.5
848;Alabama;60000.0;25.0;8.3
849;Alabama;62732.0;30.2;3.5
850;Alabama;65213.0;20.7;9.3
851;Alabama;43674.0;22.4;6.1
852;Alabama;36667.0;20.7;15.1
853;Alabama;81587.0;47.6;4.0
854;Alabama;39063.0;22.2;11.5
855;Alabama;39132.0;15.8;7.0
856;Alabama;48750.0;26.0;6.4
857;Alabama;64783.0;37.8;2.7
858;Alabama;51218.0;20.2;7.7
859;Alabama;33091.0;14.3;9.5
860;Alabama;51976.0;33.9;1.2
861;Alabama;47475.0;35.5;7.7
862;Alabama;63750.0;42.4;7.3
863;Alabama;35777.0;5.6;4.2
864;Alabama;35637.0;28.9;4.7
865;Alabama;24878.0;21.2;12.0
866;Alabama;24145.0;20.0;24.5
867;Alabama;18900.0;27.5;19.0
868;Alabama;;;
869;Alabama;17981.0;17.5;28.0
870;Alabama;18155.0;13.0;26.3
871;Alabama;13456.0;20.2;42.9
872;Alabama;27292.0;32.0;20.0
873;Alabama;26108.0;35.1;26.5
874;Alabama;35921.0;27.6;14.8
875;Alabama;29423.0;31.9;16.5
876;Alabama;14635.0;75.2;0.8
877;Alabama;26458.0;22.4;9.6
878;Alabama;20746.0;10.9;10.5
879;Alabama;22298.0;12.3;8.2
880;Alabama;36953.0;34.2;5.4
881;Alabama;19531.0;24.0;16.2
882;Alabama;23490.0;24.4;19.8
883;Alabama;90875.0;59.2;3.6
884;Alabama;13983.0;9.5;17.2
885;Alabama;16810.0;14.7;12.6
886;Alabama;15885.0;7.7;25.3
887;Alabama;50403.0;47.3;6.8
888;Alabama;65313.0;54.2;0.8
889;Alabama;32361.0;34.2;5.7
890;Alabama;27593.0;18.5;19.6
891;Alabama;38859.0;35.5;4.6
892;Alabama;48790.0;29.3;7.3
893;Alabama;50393.0;32.3;8.9
894;Alabama;63250.0;51.0;4.3
895;Alabama;43348.0;28.5;13.7
896;Alabama;26987.0;18.9;16.2
897;Alabama;30929.0;3.2;12.1
898;Alabama;27939.0;20.8;11.6
899;Alabama;30162.0;26.7;13.6
900;Alabama;33370.0;15.4;14.4
901;Alabama;66738.0;48.5;4.0
902;Alabama;83458.0;55.2;2.5
903;Alabama;41480.0;20.0;5.4
904;Alabama;32236.0;23.5;10.1
905;Alabama;26635.0;20.0;22.8
906;Alabama;39301.0;19.1;11.7
907;Alabama;41431.0;33.3;11.0
908;Alabama;69883.0;30.5;3.7
909;Alabama;50098.0;43.2;1.9
910;Alabama;56889.0;35.4;4.0
911;Alabama;36619.0;31.6;14.5
912;Alabama;56406.0;61.8;3.3
913;Alabama;37891.0;26.1;8.1
914;Alabama;48502.0;24.1;1.1
915;Alabama;37182.0;19.3;6.8
916;Alabama;88768.0;60.5;6.8
917;Alabama;62218.0;45.7;2.8
918;Alabama;73712.0;48.8;3.6
919;Alabama;45603.0;33.4;3.4
920;Alabama;36870.0;32.5;8.6
921;Alabama;53646.0;20.6;4.5
922;Alabama;62219.0;61.9;4.4
923;Alabama;98257.0;59.2;2.7
924;Alabama;123375.0;68.7;1.4
925;Alabama;26549.0;12.8;20.2
926;Alabama;83352.0;44.7;4.1
927;Alabama;77546.0;42.1;4.4
928;Alabama;30457.0;25.1;6.6
929;Alabama;100717.0;71.1;2.3
930;Alabama;123889.0;67.9;6.0
931;Alabama;60441.0;57.0;4.5
932;Alabama;50536.0;36.9;5.2
933;Alabama;86036.0;54.4;0.5
934;Alabama;75150.0;48.8;3.5
935;Alabama;40565.0;24.8;11.9
936;Alabama;41607.0;31.8;13.5
937;Alabama;56311.0;34.2;6.8
938;Alabama;20868.0;18.3;28.5
939;Alabama;39253.0;19.9;7.6
940;Alabama;38359.0;12.2;10.3
941;Alabama;28000.0;20.3;8.6
942;Alabama;77939.0;49.5;3.1
943;Alabama;49146.0;36.1;2.2
944;Alabama;40303.0;36.0;2.7
945;Alabama;16494.0;15.0;13.0
946;Alabama;31738.0;14.3;13.6
947;Alabama;29856.0;28.2;3.8
948;Alabama;28500.0;12.8;4.4
949;Alabama;50958.0;30.2;5.8
950;Alabama;56286.0;30.0;7.3
951;Alabama;51875.0;26.3;5.1
952;Alabama;63485.0;31.8;4.2
953;Alabama;35536.0;32.1;10.3
954;Alabama;68114.0;48.6;2.8
955;Alabama;58450.0;40.0;5.0
956;Alabama;24613.0;19.2;11.5
957;Alabama;53413.0;23.8;5.2
958;Alabama;64593.0;38.3;4.7
959;Alabama;68438.0;35.5;3.7
960;Alabama;39851.0;27.5;10.4
961;Alabama;57201.0;34.3;4.3
962;Alabama;62278.0;40.7;9.0
963;Alabama;48404.0;30.3;10.8
964;Alabama;45313.0;24.6;7.5
965;Alabama;45278.0;19.5;4.7
966;Alabama;48451.0;29.8;8.9
967;Alabama;50013.0;24.4;4.6
968;Alabama;25969.0;25.5;8.2
969;Alabama;25073.0;17.2;10.4
970;Alabama;14693.0;37.7;16.2
971;Alabama;42261.0;30.1;13.1
972;Alabama;31538.0;19.9;11.3
973;Alabama;38274.0;20.3;7.5
974;Alabama;31367.0;16.4;12.4
975;Alabama;33846.0;21.9;13.5
976;Alabama;43077.0;23.6;5.0
977;Alabama;39091.0;23.1;9.6
978;Alabama;48068.0;30.1;5.3
979;Alabama;25585.0;38.0;7.2
980;Alabama;44378.0;34.9;9.1
981;Alabama;22226.0;36.6;10.7
982;Alabama;41625.0;20.6;7.2
983;Alabama;33397.0;20.6;12.3
984;Alabama;34353.0;31.8;9.6
985;Alabama;48098.0;19.1;3.0
986;Alabama;41074.0;23.8;4.4
987;Alabama;38594.0;22.5;3.8
988;Alabama;37159.0;22.3;4.4
989;Alabama;34632.0;23.6;16.1
990;Alabama;21614.0;15.8;19.6
991;Alabama;32723.0;19.9;11.8
992;Alabama;49229.0;34.4;2.6
993;Alabama;47417.0;34.0;7.1
994;Alabama;35638.0;33.9;15.2
995;Alabama;30885.0;25.4;6.5
996;Alabama;29612.0;18.6;11.3
997;Alabama;23006.0;17.0;16.8
998;Alabama;33617.0;21.1;9.7
999;Alabama;61841.0;43.6;13.6
1000;Alabama;49612.0;23.6;4.8
1001;Alabama;31830.0;23.7;12.2
1002;Alabama;50495.0;28.2;8.1
1003;Alabama;60861.0;27.2;3.7
1004;Alabama;61406.0;35.1;7.5
1005;Alabama;41867.0;23.2;5.1
1006;Alabama;61178.0;34.6;8.6
1007;Alabama;41917.0;23.0;8.2
1008;Alabama;42122.0;26.6;3.7
1009;Alabama;42286.0;34.8;11.0
1010;Alabama;58576.0;33.6;5.0
1011;Alabama;47568.0;22.6;2.9
1012;Alabama;40739.0;20.8;6.3
1013;Alabama;50646.0;24.6;7.9
1014;Alabama;67391.0;32.2;4.0
1015;Alabama;60154.0;27.7;3.5
1016;Alabama;40833.0;22.8;10.5
1017;Alabama;48929.0;21.8;10.4
1018;Alabama;136000.0;51.7;0.5
1019;Alabama;41120.0;42.0;5.2
1020;Alabama;71488.0;53.2;1.8
1021;Alabama;93542.0;36.4;4.9
1022;Alabama;77773.0;46.3;3.0
1023;Alabama;126556.0;54.2;4.7
1024;Alabama;126313.0;57.5;3.6
1025;Alabama;73731.0;51.7;4.0
1026;Alabama;112153.0;59.7;1.7
1027;Alabama;108558.0;55.5;3.5
1028;Alabama;65610.0;36.8;3.6
1029;Alabama;47145.0;44.2;4.4
1030;Alabama;59333.0;36.1;5.1
1031;Alabama;66250.0;38.9;4.3
1032;Alabama;71449.0;47.6;1.8
1033;Alabama;44559.0;28.6;6.9
1034;Alabama;66365.0;38.1;3.7
1035;Alabama;97167.0;55.3;4.7
1036;Alabama;103839.0;53.1;2.8
1037;Alabama;86691.0;51.4;0.8
1038;Alabama;106645.0;56.4;2.8
1039;Alabama;117500.0;47.8;2.6
1040;Alabama;95731.0;56.2;2.5
1041;Alabama;63994.0;42.2;4.6
1042;Alabama;81719.0;37.1;7.8
1043;Alabama;58829.0;34.5;3.6
1044;Alabama;119154.0;58.9;5.0
1045;Alabama;73350.0;51.5;3.0
1046;Alabama;99550.0;46.3;3.8
1047;Alabama;29481.0;14.2;13.9
1048;Alabama;42337.0;26.9;9.0
1049;Alabama;28125.0;29.2;18.3
1050;Alabama;34280.0;28.6;13.4
1051;Alabama;61105.0;37.1;1.6
1052;Alabama;81250.0;36.3;3.6
1053;Alabama;85125.0;43.8;4.3
1054;Alabama;71988.0;49.7;5.9
1055;Alabama;73676.0;42.4;1.1
1056;Alabama;72188.0;43.3;3.1
1057;Alabama;79781.0;50.5;2.5
1058;Alabama;56563.0;30.5;2.3
1059;Alabama;41953.0;35.2;3.9
1060;Alabama;55625.0;23.3;4.8
1061;Alabama;57430.0;29.4;5.2
1062;Alabama;37411.0;23.4;4.0
1063;Alabama;;;
1064;Alabama;16042.0;28.5;14.9
1065;Alabama;31563.0;20.6;3.4
1066;Alabama;22978.0;26.0;14.2
1067;Alabama;27305.0;18.7;16.9
1068;Alabama;72801.0;39.5;5.4
1069;Alabama;37969.0;29.0;5.1
1070;Alabama;49727.0;34.1;3.4
1071;Alabama;50063.0;24.9;6.2
1072;Alabama;29405.0;14.4;6.8
1073;Alabama;52926.0;29.6;11.3
1074;Alabama;43293.0;25.6;6.4
1075;Alabama;25742.0;14.5;26.8
1076;Alabama;16372.0;8.0;26.4
1077;Alabama;36719.0;27.6;13.5
1078;Alabama;36466.0;27.0;12.7
1079;Alabama;31410.0;42.3;11.8
1080;Alabama;35821.0;25.9;13.0
1081;Alabama;47361.0;35.6;11.6
1082;Alabama;35986.0;25.7;11.2
1083;Alabama;37244.0;27.0;1.7
1084;Alabama;41880.0;34.4;9.9
1085;Alabama;31695.0;29.0;8.8
1086;Alabama;37607.0;32.7;13.6
1087;Alabama;18581.0;16.9;10.8
1088;Alabama;39698.0;24.8;9.4
1089;Alabama;41458.0;35.1;6.7
1090;Alabama;45128.0;20.5;2.7
1091;Alabama;39671.0;25.1;5.0
1092;Alabama;24266.0;22.8;20.4
1093;Alabama;31190.0;31.4;10.1
1094;Alabama;42313.0;27.0;5.4
1095;Alabama;38820.0;29.5;8.0
1096;Alabama;55221.0;32.4;3.8
1097;Alabama;60481.0;38.8;4.3
1098;Alabama;28144.0;12.6;8.2
1099;Alabama;49261.0;31.6;16.2
1100;Alabama;130465.0;67.2;1.2
1101;Alabama;72674.0;37.9;0.0
1102;Alabama;61449.0;22.0;10.8
1103;Alabama;74707.0;45.0;6.3
1104;Alabama;78161.0;36.2;3.3
1105;Alabama;82321.0;38.4;2.3
1106;Alabama;48750.0;55.3;3.8
1107;Alabama;57307.0;35.7;7.9
1108;Alabama;45843.0;20.9;2.2
1109;Alabama;61803.0;29.5;6.3
1110;Alabama;44375.0;37.8;6.3
1111;Alabama;40641.0;35.9;6.8
1112;Alabama;94490.0;61.0;3.9
1113;Alabama;93179.0;70.3;5.4
1114;Alabama;51786.0;61.6;6.1
1115;Alabama;30050.0;17.8;12.7
1116;Alabama;46090.0;23.3;10.2
1117;Alabama;70678.0;31.6;6.6
1118;Alabama;56389.0;28.1;2.9
1119;Alabama;54583.0;32.1;4.0
1120;Alabama;60476.0;27.2;4.0
1121;Alabama;63094.0;44.1;7.9
1122;Alabama;36518.0;30.7;5.6
1123;Alabama;47500.0;22.4;7.0
1124;Alabama;25833.0;33.6;31.2
1125;Alabama;14358.0;47.1;13.5
1126;Alabama;16922.0;41.9;11.3
1127;Alabama;32014.0;34.1;9.9
1128;Alabama;27354.0;16.9;12.9
1129;Alabama;26049.0;21.0;17.6
1130;Alabama;24019.0;10.5;15.4
1131;Alabama;29652.0;32.1;9.0
1132;Alabama;17652.0;20.7;25.2
1133;Alabama;23655.0;51.5;11.6
1134;Alabama;40719.0;24.8;3.3
1135;Alabama;50424.0;37.9;4.1
1136;Alabama;32148.0;27.0;5.0
1137;Alabama;52528.0;41.2;4.9
1138;Alabama;50682.0;41.3;0.6
1139;Alabama;39815.0;28.5;12.6
1140;Alabama;40283.0;22.9;8.0
1141;Alabama;48850.0;13.7;6.5
1142;Alabama;76957.0;50.8;5.5
1143;Alabama;82969.0;41.2;3.5
1144;Alabama;23120.0;40.6;9.6
1145;Alabama;55672.0;25.7;3.2
1146;Alabama;33111.0;6.3;5.4
1147;Alabama;23846.0;14.4;12.0
1148;Alabama;47260.0;31.9;6.5
1149;Alabama;41250.0;36.1;5.3
1150;Alabama;37031.0;23.1;9.1
1151;Alabama;43125.0;21.3;2.5
1152;Alabama;45037.0;24.3;5.2
1153;Alabama;43023.0;25.6;10.6
1154;Alabama;51737.0;27.0;6.9
1155;Alabama;34792.0;26.0;24.2
1156;Alabama;32643.0;24.1;5.8
1157;Alabama;36692.0;17.7;13.2
1158;Alabama;43478.0;23.9;12.9
1159;Alabama;38810.0;25.1;14.3
1160;Alabama;28653.0;22.8;13.9
1161;Alabama;36577.0;35.1;11.5
1162;Alabama;43598.0;31.9;8.9
1163;Alabama;37426.0;17.0;11.2
1164;Alabama;34722.0;26.5;15.4
1165;Alabama;42054.0;26.6;10.9
1166;Alabama;38750.0;22.6;6.4
1167;Alabama;31843.0;25.4;17.6
1168;Alabama;43602.0;13.2;11.0
1169;Alabama;43363.0;16.3;8.9
1170;Alabama;16432.0;22.2;37.7
1171;Alabama;31853.0;24.7;12.5
1172;Alabama;31625.0;23.5;17.8
1173;Alabama;22946.0;26.2;20.3
1174;Alabama;42908.0;21.8;8.4
1175;Alabama;35559.0;30.6;14.2
1176;Alabama;50938.0;25.5;6.6
1177;Alabama;32233.0;18.9;10.0
1178;Alabama;37330.0;27.2;11.8
1179;Alabama;25636.0;20.1;6.6
1180;Alabama;38080.0;23.2;8.3
1181;Alaska;66607.0;16.3;2.4
1182;Alaska;62083.0;28.1;3.5
1183;Alaska;91635.0;15.7;1.6
1184;Alaska;107926.0;41.5;9.4
1185;Alaska;72213.0;30.8;4.0
1186;Alaska;98250.0;31.6;5.8
1187;Alaska;100464.0;46.8;7.8
1188;Alaska;114069.0;51.0;5.3
1189;Alaska;126923.0;58.7;6.2
1190;Alaska;57750.0;37.8;6.5
1191;Alaska;57051.0;24.6;1.6
1192;Alaska;53269.0;25.6;6.6
1193;Alaska;36844.0;12.5;15.6
1194;Alaska;72350.0;29.7;7.4
1195;Alaska;75205.0;35.0;2.8
1196;Alaska;63784.0;26.3;14.2
1197;Alaska;63506.0;29.1;3.8
1198;Alaska;61031.0;37.6;9.4
1199;Alaska;41250.0;18.6;10.6
1200;Alaska;48489.0;43.4;4.8
1201;Alaska;49885.0;32.5;8.6
1202;Alaska;57708.0;40.0;4.7
1203;Alaska;93795.0;51.7;1.7
1204;Alaska;125250.0;58.4;2.5
1205;Alaska;51681.0;37.3;8.4
1206;Alaska;92313.0;45.8;1.2
1207;Alaska;87813.0;44.7;2.7
1208;Alaska;75915.0;44.0;11.2
1209;Alaska;90777.0;44.9;4.1
1210;Alaska;91995.0;40.4;4.0
1211;Alaska;75804.0;32.9;2.6
1212;Alaska;96089.0;34.7;3.9
1213;Alaska;72471.0;36.1;8.1
1214;Alaska;58263.0;42.6;10.6
1215;Alaska;57833.0;20.7;8.9
1216;Alaska;41198.0;31.8;10.6
1217;Alaska;56146.0;35.5;9.0
1218;Alaska;91563.0;37.1;5.1
1219;Alaska;59761.0;31.6;5.8
1220;Alaska;130970.0;49.3;5.9
1221;Alaska;85931.0;46.0;5.9
1222;Alaska;75961.0;34.2;4.8
1223;Alaska;72433.0;30.7;6.4
1224;Alaska;86175.0;33.0;4.1
1225;Alaska;72672.0;35.6;3.8
1226;Alaska;79207.0;35.4;10.3
1227;Alaska;101803.0;39.4;4.0
1228;Alaska;117813.0;49.8;2.3
1229;Alaska;108560.0;39.5;6.6
1230;Alaska;116466.0;46.6;3.2
1231;Alaska;74205.0;33.5;4.1
1232;Alaska;64864.0;35.6;6.0
1233;Alaska;145408.0;52.8;3.1
1234;Alaska;157470.0;68.3;5.7
1235;Alaska;155893.0;52.8;3.2
1236;Alaska;145729.0;53.6;5.1
1237;Alaska;168750.0;67.4;2.9
1238;Alaska;103870.0;45.2;0.7
1239;Alaska;37457.0;28.6;26.5
1240;Alaska;83438.0;43.1;9.7
1241;Alaska;42031.0;37.4;27.4
1242;Alaska;79500.0;30.5;6.8
1243;Alaska;83295.0;23.1;1.9
1244;Alaska;40703.0;49.2;18.6
1245;Alaska;76389.0;37.9;5.0
1246;Alaska;29013.0;48.0;4.7
1247;Alaska;50725.0;35.8;17.3
1248;Alaska;50146.0;21.2;15.9
1249;Alaska;83720.0;33.7;6.9
1250;Alaska;51123.0;22.5;11.1
1251;Alaska;81452.0;29.9;4.2
1252;Alaska;74946.0;30.3;7.0
1253;Alaska;85182.0;39.3;7.1
1254;Alaska;98828.0;55.6;2.3
1255;Alaska;81974.0;28.4;12.2
1256;Alaska;58378.0;33.4;6.6
1257;Alaska;90097.0;41.4;4.1
1258;Alaska;76627.0;42.4;5.7
1259;Alaska;82577.0;39.3;8.3
1260;Alaska;81755.0;34.2;12.2
1261;Alaska;75049.0;32.7;6.8
1262;Alaska;69596.0;29.9;9.4
1263;Alaska;59934.0;51.8;5.7
1264;Alaska;80915.0;42.5;8.7
1265;Alaska;70640.0;36.6;2.7
1266;Alaska;42500.0;39.3;12.5
1267;Alaska;58600.0;32.3;11.7
1268;Alaska;114471.0;55.5;4.5
1269;Alaska;100179.0;41.3;5.5
1270;Alaska;85298.0;42.1;6.8
1271;Alaska;73425.0;37.1;4.1
1272;Alaska;68333.0;57.7;1.7
1273;Alaska;88106.0;48.4;4.4
1274;Alaska;37375.0;15.1;16.1
1275;Alaska;57694.0;30.8;7.8
1276;Alaska;66760.0;39.8;11.8
1277;Alaska;74521.0;38.4;10.9
1278;Alaska;73393.0;31.7;8.0
1279;Alaska;58125.0;30.9;9.3
1280;Alaska;75223.0;36.1;10.0
1281;Alaska;50904.0;25.5;9.5
1282;Alaska;82188.0;44.2;5.6
1283;Alaska;55135.0;34.1;5.9
1284;Alaska;69028.0;36.1;8.2
1285;Alaska;48750.0;38.6;12.5
1286;Alaska;74085.0;22.6;4.5
1287;Alaska;82532.0;33.4;6.0
1288;Alaska;61795.0;27.2;8.4
1289;Alaska;51114.0;26.4;7.9
1290;Alaska;89423.0;33.3;4.5
1291;Alaska;62300.0;32.6;10.5
1292;Alaska;94625.0;30.9;4.7
1293;Alaska;70781.0;11.2;3.6
1294;Alaska;58839.0;27.9;7.4
1295;Alaska;75313.0;51.9;4.5
1296;Alaska;36468.0;30.7;28.8
1297;Alaska;45208.0;37.5;13.2
1298;Alaska;37222.0;22.6;15.8
1299;Alaska;53421.0;32.9;9.0
1300;Alaska;47500.0;34.4;13.3
1301;Alaska;86801.0;35.2;10.9
1302;Alaska;52888.0;26.6;16.1
1303;Alaska;54511.0;28.7;7.6
1304;Alaska;72232.0;24.5;11.5
1305;Alaska;60750.0;20.7;11.7
1306;Alaska;86394.0;36.5;8.2
1307;Alaska;95129.0;24.9;8.8
1308;Alaska;73529.0;29.9;9.4
1309;Alaska;59375.0;33.7;12.1
1310;Alaska;62120.0;25.3;14.0
1311;Alaska;80563.0;31.6;8.8
1312;Alaska;80599.0;32.4;10.7
1313;Alaska;55357.0;29.9;12.4
1314;Alaska;60104.0;29.2;12.9
1315;Alaska;87348.0;36.6;7.3
1316;Alaska;62696.0;31.8;13.0
1317;Alaska;95449.0;32.2;6.5
1318;Alaska;99459.0;38.0;6.2
1319;Alaska;61563.0;32.1;8.8
1320;Alaska;87273.0;36.8;8.6
1321;Alaska;74926.0;34.9;9.6
1322;Alaska;38944.0;31.5;23.2
1323;Alaska;81528.0;36.8;9.6
1324;Alaska;82964.0;35.6;14.2
1325;Alaska;65000.0;26.0;24.1
1326;Alaska;;31.2;0.1
1327;Alaska;42857.0;34.0;28.5
1328;Alaska;88047.0;37.4;11.9
1329;Alaska;63490.0;22.9;4.8
1330;Alaska;43250.0;28.9;9.8
1331;Alaska;58958.0;24.8;13.7
1332;Alaska;;;
1333;Alaska;57969.0;39.4;18.4
1334;Alaska;77969.0;36.4;5.1
1335;Alaska;63391.0;41.7;4.9
1336;Alaska;70673.0;29.7;7.9
1337;Alaska;50662.0;29.1;20.1
1338;Alaska;78229.0;32.3;9.0
1339;Alaska;49076.0;26.6;16.8
1340;Alaska;95227.0;36.5;2.1
1341;Alaska;89000.0;18.0;9.7
1342;Alaska;56094.0;34.0;7.0
1343;Alaska;64583.0;24.9;6.5
1344;Alaska;27222.0;38.3;23.1
1345;Alaska;49000.0;28.2;12.8
1346;Alaska;39545.0;37.1;23.4
1347;Alaska;36458.0;31.6;19.1
1348;Arizona;21765.0;28.9;17.9
1349;Arizona;24277.0;25.5;21.9
1350;Arizona;30877.0;29.8;9.9
1351;Arizona;26202.0;30.6;26.0
1352;Arizona;26362.0;35.2;13.1
1353;Arizona;26296.0;43.8;28.2
1354;Arizona;22973.0;35.7;20.0
1355;Arizona;23190.0;23.8;7.4
1356;Arizona;18462.0;27.4;15.1
1357;Arizona;37222.0;43.1;10.7
1358;Arizona;24209.0;20.5;14.7
1359;Arizona;25581.0;16.5;11.2
1360;Arizona;44799.0;22.4;7.1
1361;Arizona;48011.0;23.7;3.8
1362;Arizona;52500.0;34.0;10.0
1363;Arizona;63571.0;25.1;11.2
1364;Arizona;35703.0;33.4;4.5
1365;Arizona;49439.0;18.7;12.1
1366;Arizona;40688.0;17.3;5.4
1367;Arizona;40282.0;30.8;9.8
1368;Arizona;28201.0;28.3;10.4
1369;Arizona;49839.0;34.4;2.3
1370;Arizona;53633.0;32.2;4.9
1371;Arizona;34221.0;25.4;7.7
1372;Arizona;38750.0;40.8;7.9
1373;Arizona;37147.0;23.1;20.6
1374;Arizona;32243.0;22.3;8.4
1375;Arizona;39688.0;21.3;7.2
1376;Arizona;18517.0;10.6;14.1
1377;Arizona;24199.0;31.4;27.1
1378;Arizona;31076.0;37.8;8.4
1379;Arizona;35691.0;27.9;2.2
