;state;population
59002;South Carolina;1956
59003;South Carolina;6694
59004;South Carolina;5058
59005;South Carolina;3638
59006;South Carolina;13622
59007;South Carolina;3475
59008;South Carolina;1488
59009;South Carolina;1751
59010;South Carolina;3133
59011;South Carolina;1490
59012;South Carolina;4874
59013;South Carolina;7491
59014;South Carolina;3802
59015;South Carolina;4079
59016;South Carolina;2231
59017;South Carolina;2993
59018;South Carolina;6433
59019;South Carolina;5579
59020;South Carolina;3647
59021;South Carolina;2601
59022;South Carolina;4635
59023;South Carolina;4308
59024;South Carolina;2658
59025;South Carolina;2764
59026;South Carolina;3652
59027;South Carolina;5246
59028;South Carolina;4268
59029;South Carolina;7446
59030;South Carolina;4132
59031;South Carolina;3376
59032;South Carolina;3769
59033;South Carolina;7365
59034;South Carolina;4715
59035;South Carolina;3322
59036;South Carolina;8400
59037;South Carolina;8660
59038;South Carolina;1408
59039;South Carolina;4213
59040;South Carolina;4584
59041;South Carolina;2979
59042;South Carolina;2420
59043;South Carolina;3696
59044;South Carolina;3739
59045;South Carolina;5458
59046;South Carolina;2820
59047;South Carolina;2772
59048;South Carolina;2434
59049;South Carolina;9744
59050;South Carolina;5780
59051;South Carolina;26073
59052;South Carolina;7377
59053;South Carolina;3505
59054;South Carolina;8980
59055;South Carolina;7479
59056;South Carolina;1693
59057;South Carolina;7655
59058;South Carolina;6207
59059;South Carolina;3074
59060;South Carolina;2050
59061;South Carolina;1997
59062;South Carolina;2336
59063;South Carolina;5154
59064;South Carolina;1675
59065;South Carolina;4874
59066;South Carolina;3304
59067;South Carolina;2318
59068;South Carolina;1250
59069;South Carolina;11759
59070;South Carolina;8249
59071;South Carolina;6430
59072;South Carolina;0
59073;South Carolina;8544
59074;South Carolina;3547
59075;South Carolina;6932
59076;South Carolina;3942
59077;South Carolina;4525
59078;South Carolina;3409
59079;South Carolina;5384
59080;South Carolina;2034
59081;South Carolina;5026
59082;South Carolina;1389
59083;South Carolina;5162
59084;South Carolina;2795
59085;South Carolina;3860
59086;South Carolina;1933
59087;South Carolina;2458
59088;South Carolina;3936
59089;South Carolina;2167
59090;South Carolina;2937
59091;South Carolina;2310
59092;South Carolina;4264
59093;South Carolina;2121
59094;South Carolina;5555
59095;South Carolina;2388
59096;South Carolina;2355
59097;South Carolina;5876
59098;South Carolina;3952
59099;South Carolina;4512
59100;South Carolina;2855
59101;South Carolina;7287
59102;South Carolina;2083
59103;South Carolina;5806
59104;South Carolina;5887
59105;South Carolina;5140
59106;South Carolina;2729
59107;South Carolina;3857
59108;South Carolina;1886
59109;South Carolina;1328
59110;South Carolina;2166
59111;South Carolina;2163
59112;South Carolina;5100
59113;South Carolina;2696
59114;South Carolina;3700
59115;South Carolina;1219
59116;South Carolina;3544
59117;South Carolina;3460
59118;South Carolina;3037
59119;South Carolina;1668
59120;South Carolina;1538
59121;South Carolina;6258
59122;South Carolina;4046
59123;South Carolina;3685
59124;South Carolina;5025
59125;South Carolina;7259
59126;South Carolina;6077
59127;South Carolina;2025
59128;South Carolina;0
59129;South Carolina;3603
59130;South Carolina;6137
59131;South Carolina;5303
59132;South Carolina;5851
59133;South Carolina;2461
59134;South Carolina;5094
59135;South Carolina;2628
59136;South Carolina;2772
59137;South Carolina;7084
59138;South Carolina;3118
59139;South Carolina;1720
59140;South Carolina;4313
59141;South Carolina;5158
59142;South Carolina;4306
59143;South Carolina;4384
59144;South Carolina;3640
59145;South Carolina;3666
59146;South Carolina;5741
59147;South Carolina;5241
59148;South Carolina;5303
59149;South Carolina;3925
59150;South Carolina;7197
59151;South Carolina;2430
59152;South Carolina;5159
59153;South Carolina;6421
59154;South Carolina;6342
59155;South Carolina;6029
59156;South Carolina;3715
59157;South Carolina;7510
59158;South Carolina;7167
59159;South Carolina;7442
59160;South Carolina;4567
59161;South Carolina;8312
59162;South Carolina;1770
59163;South Carolina;5625
59164;South Carolina;6518
59165;South Carolina;5350
59166;South Carolina;7762
59167;South Carolina;4526
59168;South Carolina;7893
59169;South Carolina;6173
59170;South Carolina;3867
59171;South Carolina;12253
59172;South Carolina;4667
59173;South Carolina;8186
59174;South Carolina;4948
59175;South Carolina;7084
59176;South Carolina;1700
59177;South Carolina;7093
59178;South Carolina;5048
59179;South Carolina;3337
59180;South Carolina;4341
59181;South Carolina;5101
59182;South Carolina;2101
59183;South Carolina;4110
59184;South Carolina;5536
59185;South Carolina;5387
59186;South Carolina;5734
59187;South Carolina;3350
59188;South Carolina;5892
59189;South Carolina;2685
59190;South Carolina;7898
59191;South Carolina;3976
59192;South Carolina;5173
59193;South Carolina;6308
59194;South Carolina;5076
59195;South Carolina;2511
59196;South Carolina;3524
59197;South Carolina;3579
59198;South Carolina;2010
59199;South Carolina;5029
59200;South Carolina;3242
59201;South Carolina;3543
59202;South Carolina;8026
59203;South Carolina;3881
59204;South Carolina;6463
59205;South Carolina;3994
59206;South Carolina;2161
59207;South Carolina;5896
59208;South Carolina;5508
59209;South Carolina;2408
59210;South Carolina;3540
59211;South Carolina;6504
59212;South Carolina;3784
59213;South Carolina;5011
59214;South Carolina;3901
59215;South Carolina;3500
59216;South Carolina;3826
59217;South Carolina;2883
59218;South Carolina;3455
59219;South Carolina;0
59220;South Carolina;3630
59221;South Carolina;5236
59222;South Carolina;2236
59223;South Carolina;4851
59224;South Carolina;2709
59225;South Carolina;2453
59226;South Carolina;5166
59227;South Carolina;3799
59228;South Carolina;5673
59229;South Carolina;5970
59230;South Carolina;4426
59231;South Carolina;6496
59232;South Carolina;5104
59233;South Carolina;3316
59234;South Carolina;0
59235;South Carolina;2294
59236;South Carolina;1208
59237;South Carolina;1151
59238;South Carolina;1577
59239;South Carolina;2179
59240;South Carolina;1268
59241;South Carolina;1150
59242;South Carolina;2155
59243;South Carolina;4014
59244;South Carolina;1943
59245;South Carolina;2745
59246;South Carolina;2757
59247;South Carolina;1374
59248;South Carolina;1562
59249;South Carolina;3913
59250;South Carolina;4007
59251;South Carolina;2186
59252;South Carolina;4796
59253;South Carolina;4076
59254;South Carolina;4095
59255;South Carolina;4114
59256;South Carolina;3950
59257;South Carolina;5409
59258;South Carolina;3527
59259;South Carolina;3394
59260;South Carolina;3759
59261;South Carolina;6246
59262;South Carolina;3583
59263;South Carolina;4529
59264;South Carolina;4041
59265;South Carolina;3534
59266;South Carolina;1814
59267;South Carolina;2411
59268;South Carolina;3479
59269;South Carolina;2583
59270;South Carolina;1593
59271;South Carolina;6025
59272;South Carolina;2468
59273;South Carolina;4125
59274;South Carolina;4130
59275;South Carolina;1980
59276;South Carolina;2273
59277;South Carolina;7526
59278;South Carolina;4658
59279;South Carolina;3435
59280;South Carolina;10415
59281;South Carolina;1913
59282;South Carolina;3366
59283;South Carolina;3591
59284;South Carolina;5018
59285;South Carolina;4407
59286;South Carolina;5824
59287;South Carolina;5361
59288;South Carolina;9109
59289;South Carolina;6458
59290;South Carolina;3174
59291;South Carolina;5317
59292;South Carolina;4165
59293;South Carolina;7861
59294;South Carolina;8746
59295;South Carolina;2256
59296;South Carolina;5011
59297;South Carolina;7716
59298;South Carolina;8539
59299;South Carolina;7323
59300;South Carolina;4343
59301;South Carolina;6526
59302;South Carolina;5894
59303;South Carolina;11496
59304;South Carolina;6332
59305;South Carolina;7619
59306;South Carolina;5462
59307;South Carolina;4660
59308;South Carolina;2507
59309;South Carolina;6700
59310;South Carolina;7358
59311;South Carolina;6937
59312;South Carolina;6016
59313;South Carolina;5291
59314;South Carolina;6754
59315;South Carolina;5345
59316;South Carolina;9066
59317;South Carolina;7834
59318;South Carolina;3103
59319;South Carolina;2225
59320;South Carolina;6099
59321;South Carolina;3305
59322;South Carolina;6778
59323;South Carolina;5555
59324;South Carolina;6677
59325;South Carolina;1074
59326;South Carolina;2542
59327;South Carolina;5592
59328;South Carolina;2705
59329;South Carolina;5854
59330;South Carolina;3931
59331;South Carolina;1821
59332;South Carolina;3456
59333;South Carolina;3749
59334;South Carolina;7128
59335;South Carolina;5058
59336;South Carolina;3858
59337;South Carolina;4522
59338;South Carolina;6531
59339;South Carolina;3169
59340;South Carolina;5683
59341;South Carolina;3688
59342;South Carolina;931
59343;South Carolina;2578
59344;South Carolina;4000
59345;South Carolina;1974
59346;South Carolina;3836
59347;South Carolina;4809
59348;South Carolina;3954
59349;South Carolina;7337
59350;South Carolina;4910
59351;South Carolina;5773
59352;South Carolina;5954
59353;South Carolina;4949
59354;South Carolina;7565
59355;South Carolina;2307
59356;South Carolina;5298
59357;South Carolina;9591
59358;South Carolina;1950
59359;South Carolina;1748
59360;South Carolina;2486
59361;South Carolina;6363
59362;South Carolina;2363
59363;South Carolina;6959
59364;South Carolina;1895
59365;South Carolina;3114
59366;South Carolina;3388
59367;South Carolina;5476
59368;South Carolina;7246
59369;South Carolina;717
59370;South Carolina;2913
59371;South Carolina;3256
59372;South Carolina;5087
59373;South Carolina;5413
59374;South Carolina;5522
59375;South Carolina;2741
59376;South Carolina;2291
59377;South Carolina;4045
59378;South Carolina;4183
59379;South Carolina;4064
59380;South Carolina;3704
59381;South Carolina;4121
59382;South Carolina;1769
59383;South Carolina;2510
59384;South Carolina;2555
59385;South Carolina;2232
59386;South Carolina;4864
59387;South Carolina;5076
59388;South Carolina;1468
59389;South Carolina;7013
59390;South Carolina;4510
59391;South Carolina;1755
59392;South Carolina;2412
59393;South Carolina;1276
59394;South Carolina;2791
59395;South Carolina;4560
59396;South Carolina;4979
59397;South Carolina;3608
59398;South Carolina;3149
59399;South Carolina;4107
59400;South Carolina;9424
59401;South Carolina;4319
59402;South Carolina;10241
59403;South Carolina;4870
59404;South Carolina;9964
59405;South Carolina;6364
59406;South Carolina;1748
59407;South Carolina;3866
59408;South Carolina;3277
59409;South Carolina;7332
59410;South Carolina;8499
59411;South Carolina;8245
59412;South Carolina;6080
59413;South Carolina;3732
59414;South Carolina;6858
59415;South Carolina;4173
59416;South Carolina;2303
59417;South Carolina;5692
59418;South Carolina;2704
59419;South Carolina;2114
59420;South Carolina;7441
59421;South Carolina;6062
59422;South Carolina;4963
59423;South Carolina;3001
59424;South Carolina;3599
59425;South Carolina;4439
59426;South Carolina;5681
59427;South Carolina;3917
59428;South Carolina;4375
59429;South Carolina;4352
59430;South Carolina;5960
59431;South Carolina;5635
59432;South Carolina;3741
59433;South Carolina;2586
59434;South Carolina;4586
59435;South Carolina;128
59436;South Carolina;0
59437;South Carolina;4344
59438;South Carolina;5858
59439;South Carolina;8512
59440;South Carolina;8751
59441;South Carolina;0
59442;South Carolina;2182
59443;South Carolina;2885
59444;South Carolina;1847
59445;South Carolina;4782
59446;South Carolina;3085
59447;South Carolina;2571
59448;South Carolina;5917
59449;South Carolina;5577
59450;South Carolina;4613
59451;South Carolina;2803
59452;South Carolina;6388
59453;South Carolina;2988
59454;South Carolina;6283
59455;South Carolina;9178
59456;South Carolina;2635
59457;South Carolina;4458
59458;South Carolina;8993
59459;South Carolina;5799
59460;South Carolina;2313
59461;South Carolina;5096
59462;South Carolina;6242
59463;South Carolina;3785
59464;South Carolina;2562
59465;South Carolina;3922
59466;South Carolina;5101
59467;South Carolina;4555
59468;South Carolina;5426
59469;South Carolina;13829
59470;South Carolina;14463
59471;South Carolina;7335
59472;South Carolina;1606
59473;South Carolina;4084
59474;South Carolina;3483
59475;South Carolina;2772
59476;South Carolina;3198
59477;South Carolina;3584
59478;South Carolina;4465
59479;South Carolina;4971
59480;South Carolina;1658
59481;South Carolina;6098
59482;South Carolina;4597
59483;South Carolina;4692
59484;South Carolina;5830
59485;South Carolina;2239
59486;South Carolina;3035
59487;South Carolina;2861
59488;South Carolina;1349
59489;South Carolina;4645
59490;South Carolina;0
59491;South Carolina;5364
59492;South Carolina;3708
59493;South Carolina;1580
59494;South Carolina;1251
59495;South Carolina;2805
59496;South Carolina;2876
59497;South Carolina;2302
59498;South Carolina;3946
59499;South Carolina;3666
59500;South Carolina;5146
59501;South Carolina;6131
59502;South Carolina;2095
59503;South Carolina;3001
59504;South Carolina;4661
59505;South Carolina;3754
59506;South Carolina;3982
59507;South Carolina;4208
59508;South Carolina;3305
59509;South Carolina;2138
59510;South Carolina;4190
59511;South Carolina;3780
59512;South Carolina;3431
59513;South Carolina;3536
59514;South Carolina;2487
59515;South Carolina;1580
59516;South Carolina;2723
59517;South Carolina;3371
59518;South Carolina;3041
59519;South Carolina;5357
59520;South Carolina;5410
59521;South Carolina;2999
59522;South Carolina;3745
59523;South Carolina;3635
59524;South Carolina;6937
59525;South Carolina;3517
59526;South Carolina;10149
59527;South Carolina;7186
59528;South Carolina;7880
59529;South Carolina;4721
59530;South Carolina;1604
59531;South Carolina;4606
59532;South Carolina;1765
59533;South Carolina;5199
59534;South Carolina;2941
59535;South Carolina;5348
59536;South Carolina;3719
59537;South Carolina;4909
59538;South Carolina;4483
59539;South Carolina;3526
59540;South Carolina;4329
59541;South Carolina;5209
59542;South Carolina;3715
59543;South Carolina;4115
59544;South Carolina;4601
59545;South Carolina;4768
59546;South Carolina;2843
59547;South Carolina;3279
59548;South Carolina;3045
59549;South Carolina;2663
59550;South Carolina;2776
59551;South Carolina;3305
59552;South Carolina;3636
59553;South Carolina;2346
59554;South Carolina;3022
59555;South Carolina;5860
59556;South Carolina;4115
59557;South Carolina;2964
59558;South Carolina;3116
59559;South Carolina;3652
59560;South Carolina;3985
59561;South Carolina;3021
59562;South Carolina;4151
59563;South Carolina;2124
59564;South Carolina;4282
59565;South Carolina;3772
59566;South Carolina;2457
59567;South Carolina;2928
59568;South Carolina;0
59569;South Carolina;2176
59570;South Carolina;5396
59571;South Carolina;2122
59572;South Carolina;4347
59573;South Carolina;5450
59574;South Carolina;2578
59575;South Carolina;3726
59576;South Carolina;5345
59577;South Carolina;6539
59578;South Carolina;1239
59579;South Carolina;2541
59580;South Carolina;3079
59581;South Carolina;5337
59582;South Carolina;4582
59583;South Carolina;5340
59584;South Carolina;4563
59585;South Carolina;2274
59586;South Carolina;2330
59587;South Carolina;3682
59588;South Carolina;2595
59589;South Carolina;7123
59590;South Carolina;3355
59591;South Carolina;5665
59592;South Carolina;4557
59593;South Carolina;6430
59594;South Carolina;4507
59595;South Carolina;4612
59596;South Carolina;5814
59597;South Carolina;6662
59598;South Carolina;6959
59599;South Carolina;1956
59600;South Carolina;4508
59601;South Carolina;4686
59602;South Carolina;4546
59603;South Carolina;4070
59604;South Carolina;6217
59605;South Carolina;6758
59606;South Carolina;2530
59607;South Carolina;7512
59608;South Carolina;5052
59609;South Carolina;4044
59610;South Carolina;4849
59611;South Carolina;5261
59612;South Carolina;6394
59613;South Carolina;3381
59614;South Carolina;3136
59615;South Carolina;5167
59616;South Carolina;2428
59617;South Carolina;4466
59618;South Carolina;9080
59619;South Carolina;6474
59620;South Carolina;3564
59621;South Carolina;2467
59622;South Carolina;2683
59623;South Carolina;3410
59624;South Carolina;3771
59625;South Carolina;6145
59626;South Carolina;5108
59627;South Carolina;4078
59628;South Carolina;3935
59629;South Carolina;3319
59630;South Carolina;3221
59631;South Carolina;4700
59632;South Carolina;5854
59633;South Carolina;2026
59634;South Carolina;5246
59635;South Carolina;2232
59636;South Carolina;2632
59637;South Carolina;3063
59638;South Carolina;3508
59639;South Carolina;6728
59640;South Carolina;4435
59641;South Carolina;4767
59642;South Carolina;3459
59643;South Carolina;4267
59644;South Carolina;3269
59645;South Carolina;5076
59646;South Carolina;6634
59647;South Carolina;5542
59648;South Carolina;3273
59649;South Carolina;7053
59650;South Carolina;2707
59651;South Carolina;2680
59652;South Carolina;7814
59653;South Carolina;1272
59654;South Carolina;5210
59655;South Carolina;6339
59656;South Carolina;4674
59657;South Carolina;3768
59658;South Carolina;2193
59659;South Carolina;1548
59660;South Carolina;2967
59661;South Carolina;1896
59662;South Carolina;2207
59663;South Carolina;2380
59664;South Carolina;1581
59665;South Carolina;2510
59666;South Carolina;3235
59667;South Carolina;3704
59668;South Carolina;1768
59669;South Carolina;2479
59670;South Carolina;1256
59671;South Carolina;2889
59672;South Carolina;1148
59673;South Carolina;2112
59674;South Carolina;3927
59675;South Carolina;3930
59676;South Carolina;2960
59677;South Carolina;4077
59678;South Carolina;1512
59679;South Carolina;2949
59680;South Carolina;6726
59681;South Carolina;3639
59682;South Carolina;2601
59683;South Carolina;1134
59684;South Carolina;8653
59685;South Carolina;19740
59686;South Carolina;4841
59687;South Carolina;5203
59688;South Carolina;7052
59689;South Carolina;6924
59690;South Carolina;11222
59691;South Carolina;9676
59692;South Carolina;5864
59693;South Carolina;9938
59694;South Carolina;4138
59695;South Carolina;4298
59696;South Carolina;4782
59697;South Carolina;1918
59698;South Carolina;4027
59699;South Carolina;3570
59700;South Carolina;3502
59701;South Carolina;2257
59702;South Carolina;2043
59703;South Carolina;796
59704;South Carolina;4343
59705;South Carolina;2802
59706;South Carolina;3967
59707;South Carolina;3284
59708;South Carolina;2360
59709;South Carolina;2348
59710;South Carolina;2540
59711;South Carolina;970
59712;South Carolina;2935
59713;South Carolina;1558
59714;South Carolina;3380
59715;South Carolina;3929
59716;South Carolina;1901
59717;South Carolina;3610
59718;South Carolina;5749
59719;South Carolina;4826
59720;South Carolina;5262
59721;South Carolina;5472
59722;South Carolina;9120
59723;South Carolina;4010
59724;South Carolina;3804
59725;South Carolina;4702
59726;South Carolina;7749
59727;South Carolina;5988
59728;South Carolina;11694
59729;South Carolina;12295
59730;South Carolina;8492
59731;South Carolina;4750
59732;South Carolina;4776
59733;South Carolina;11640
59734;South Carolina;3595
59735;South Carolina;5597
59736;South Carolina;5579
59737;South Carolina;5037
59738;South Carolina;3820
59739;South Carolina;6829
59740;South Carolina;5350
59741;South Carolina;3543
59742;South Carolina;6407
59743;South Carolina;8590
59744;South Carolina;5073
59745;South Carolina;5183
59746;South Carolina;238
59747;South Carolina;2785
59748;South Carolina;5466
59749;South Carolina;4019
59750;South Carolina;4936
59751;South Carolina;3022
59752;South Carolina;2403
59753;South Carolina;1534
59754;South Carolina;1424
59755;South Carolina;2963
59756;South Carolina;1904
59757;South Carolina;2297
59758;South Carolina;3277
59759;South Carolina;2190
59760;South Carolina;1177
59761;South Carolina;1346
59762;South Carolina;2483
59763;South Carolina;3537
59764;South Carolina;3131
59765;South Carolina;2575
59766;South Carolina;2678
59767;South Carolina;4818
59768;South Carolina;1601
59769;South Carolina;3539
59770;South Carolina;3713
59771;South Carolina;3377
59772;South Carolina;3203
59773;South Carolina;4480
59774;South Carolina;5814
59775;South Carolina;7490
59776;South Carolina;2172
59777;South Carolina;7167
59778;South Carolina;8823
59779;South Carolina;4201
59780;South Carolina;2576
59781;South Carolina;5087
59782;South Carolina;4262
59783;South Carolina;3566
59784;South Carolina;3222
59785;South Carolina;2125
59786;South Carolina;5030
59787;South Carolina;3756
59788;South Carolina;4838
59789;South Carolina;1658
59790;South Carolina;4233
59791;South Carolina;6038
59792;South Carolina;7925
59793;South Carolina;5701
59794;South Carolina;4282
59795;South Carolina;6610
59796;South Carolina;3829
59797;South Carolina;3279
59798;South Carolina;7208
59799;South Carolina;7003
59800;South Carolina;6640
59801;South Carolina;6591
59802;South Carolina;8708
59803;South Carolina;3288
59804;South Carolina;4663
59805;South Carolina;6447
59806;South Carolina;3623
59807;South Carolina;3692
59808;South Carolina;1894
59809;South Carolina;4602
59810;South Carolina;2425
59811;South Carolina;4429
59812;South Carolina;6805
59813;South Carolina;7222
59814;South Carolina;5781
59815;South Carolina;5439
59816;South Carolina;6457
59817;South Carolina;4842
59818;South Carolina;6056
59819;South Carolina;5736
59820;South Carolina;4847
59821;South Carolina;3008
59822;South Carolina;4483
59823;South Carolina;7233
59824;South Carolina;3580
59825;South Carolina;8023
59826;South Carolina;2152
59827;South Carolina;4044
59828;South Carolina;4422
59829;South Carolina;3966
59830;South Carolina;4231
59831;South Carolina;4438
59832;South Carolina;4076
59833;South Carolina;1801
59834;South Carolina;1816
59835;South Carolina;3820
59836;South Carolina;6634
59837;South Carolina;5302
59838;South Carolina;5569
59839;South Carolina;4325
59840;South Carolina;8964
59841;South Carolina;6031
59842;South Carolina;5747
59843;South Carolina;3714
59844;South Carolina;2173
59845;South Carolina;2930
59846;South Carolina;3388
59847;South Carolina;5914
59848;South Carolina;2145
59849;South Carolina;1659
59850;South Carolina;3175
59851;South Carolina;3824
59852;South Carolina;2564
59853;South Carolina;2164
59854;South Carolina;1292
59855;South Carolina;4700
59856;South Carolina;2424
59857;South Carolina;3310
59858;South Carolina;4203
59859;South Carolina;5005
59860;South Carolina;2513
59861;South Carolina;2575
59862;South Carolina;1515
59863;South Carolina;2555
59864;South Carolina;2741
59865;South Carolina;3752
59866;South Carolina;4149
59867;South Carolina;2819
59868;South Carolina;1908
59869;South Carolina;3413
59870;South Carolina;2263
59871;South Carolina;1869
59872;South Carolina;5606
59873;South Carolina;1942
59874;South Carolina;5094
59875;South Carolina;4630
59876;South Carolina;5119
59877;South Carolina;6590
59878;South Carolina;8977
59879;South Carolina;9180
59880;South Carolina;9813
59881;South Carolina;12118
59882;South Carolina;8336
59883;South Carolina;10418
59884;South Carolina;3495
59885;South Carolina;6683
59886;South Carolina;5760
59887;South Carolina;4190
59888;South Carolina;5073
59889;South Carolina;6502
59890;South Carolina;8027
59891;South Carolina;4676
59892;South Carolina;6319
59893;South Carolina;4683
59894;South Carolina;5188
59895;South Carolina;4345
59896;South Carolina;5271
59897;South Carolina;3346
59898;South Carolina;7786
59899;South Carolina;8738
59900;South Carolina;3033
59901;South Carolina;5448
59902;South Carolina;4431
59903;South Carolina;5492
59904;South Carolina;4629
59905;South Carolina;9772
59906;South Carolina;5419
59907;South Carolina;2949
59908;South Carolina;5120
59909;South Carolina;4552
59910;South Dakota;2739
59911;South Dakota;1812
59912;South Dakota;2007
59913;South Dakota;1838
59914;South Dakota;3017
59915;South Dakota;5880
59916;South Dakota;3609
59917;South Dakota;1613
59918;South Dakota;1827
59919;South Dakota;3211
59920;South Dakota;3761
59921;South Dakota;3885
59922;South Dakota;5183
59923;South Dakota;5793
59924;South Dakota;5557
59925;South Dakota;7705
59926;South Dakota;5574
59927;South Dakota;6165
59928;South Dakota;6498
59929;South Dakota;2987
59930;South Dakota;4418
59931;South Dakota;4582
59932;South Dakota;6003
59933;South Dakota;3680
59934;South Dakota;4304
59935;South Dakota;2397
59936;South Dakota;2883
59937;South Dakota;2048
59938;South Dakota;3449
59939;South Dakota;6745
59940;South Dakota;1443
59941;South Dakota;3152
59942;South Dakota;3524
59943;South Dakota;2643
59944;South Dakota;3642
59945;South Dakota;5271
59946;South Dakota;2914
59947;South Dakota;5722
59948;South Dakota;3532
59949;South Dakota;4348
59950;South Dakota;5063
59951;South Dakota;5026
59952;South Dakota;2455
59953;South Dakota;4891
59954;South Dakota;2648
59955;South Dakota;1876
59956;South Dakota;2301
59957;South Dakota;5777
59958;South Dakota;2742
59959;South Dakota;2943
59960;South Dakota;5808
59961;South Dakota;5646
59962;South Dakota;5356
59963;South Dakota;1660
59964;South Dakota;1991
59965;South Dakota;1873
59966;South Dakota;2830
59967;South Dakota;1452
59968;South Dakota;2663
59969;South Dakota;3046
59970;South Dakota;2940
59971;South Dakota;2300
59972;South Dakota;1671
59973;South Dakota;2616
59974;South Dakota;4167
59975;South Dakota;2327
59976;South Dakota;5203
59977;South Dakota;1930
59978;South Dakota;2026
59979;South Dakota;2183
59980;South Dakota;2084
59981;South Dakota;2634
59982;South Dakota;3277
59983;South Dakota;1501
59984;South Dakota;1802
59985;South Dakota;3404
59986;South Dakota;1281
59987;South Dakota;5603
59988;South Dakota;5531
59989;South Dakota;3168
59990;South Dakota;3270
59991;South Dakota;3167
59992;South Dakota;2422
59993;South Dakota;1688
59994;South Dakota;1373
59995;South Dakota;2048
59996;South Dakota;1227
59997;South Dakota;2034
59998;South Dakota;740
59999;South Dakota;2822
60000;South Dakota;2178
60001;South Dakota;2311
60002;South Dakota;7565
60003;South Dakota;2474
60004;South Dakota;6314
60005;South Dakota;3633
60006;South Dakota;5193
60007;South Dakota;5031
60008;South Dakota;4847
60009;South Dakota;5483
60010;South Dakota;8269
60011;South Dakota;5639
60012;South Dakota;11782
60013;South Dakota;841
60014;South Dakota;1292
60015;South Dakota;5905
60016;South Dakota;2165
60017;South Dakota;3870
60018;South Dakota;4957
60019;South Dakota;2944
60020;South Dakota;1578
60021;South Dakota;2304
60022;South Dakota;3284
60023;South Dakota;2231
60024;South Dakota;2366
60025;South Dakota;4759
60026;South Dakota;1270
60027;South Dakota;8119
60028;South Dakota;5908
60029;South Dakota;6970
60030;South Dakota;4799
60031;South Dakota;2062
60032;South Dakota;2255
60033;South Dakota;4899
60034;South Dakota;4250
60035;South Dakota;2272
60036;South Dakota;3598
60037;South Dakota;2636
60038;South Dakota;5079
60039;South Dakota;2913
60040;South Dakota;3386
60041;South Dakota;4803
60042;South Dakota;3207
60043;South Dakota;2450
60044;South Dakota;5243
60045;South Dakota;3331
60046;South Dakota;3661
60047;South Dakota;6029
60048;South Dakota;4684
60049;South Dakota;7063
60050;South Dakota;11736
60051;South Dakota;3589
60052;South Dakota;4888
60053;South Dakota;4266
60054;South Dakota;6323
60055;South Dakota;3020
60056;South Dakota;2212
60057;South Dakota;6817
60058;South Dakota;8324
60059;South Dakota;4212
60060;South Dakota;1986
60061;South Dakota;5038
60062;South Dakota;4637
60063;South Dakota;4212
60064;South Dakota;2908
60065;South Dakota;6230
60066;South Dakota;2506
60067;South Dakota;2370
60068;South Dakota;2121
60069;South Dakota;4689
60070;South Dakota;4829
60071;South Dakota;3025
60072;South Dakota;5276
60073;South Dakota;3894
60074;South Dakota;5048
60075;South Dakota;3308
60076;South Dakota;3188
60077;South Dakota;4944
60078;South Dakota;4423
60079;South Dakota;4924
60080;South Dakota;5683
60081;South Dakota;3518
60082;South Dakota;3781
60083;South Dakota;3219
60084;South Dakota;3357
60085;South Dakota;4664
60086;South Dakota;3988
60087;South Dakota;9182
60088;South Dakota;5026
60089;South Dakota;5560
60090;South Dakota;5661
60091;South Dakota;2576
60092;South Dakota;2913
60093;South Dakota;6508
60094;South Dakota;6806
60095;South Dakota;2506
60096;South Dakota;3265
60097;South Dakota;3008
60098;South Dakota;6609
60099;South Dakota;7526
60100;South Dakota;832
60101;South Dakota;7636
60102;South Dakota;4302
60103;South Dakota;2964
60104;South Dakota;2318
60105;South Dakota;2983
60106;South Dakota;2236
60107;South Dakota;3109
60108;South Dakota;1922
60109;South Dakota;2366
60110;South Dakota;1906
60111;South Dakota;2823
60112;South Dakota;1749
60113;South Dakota;2994
60114;South Dakota;1390
60115;South Dakota;4022
60116;South Dakota;5994
60117;South Dakota;2362
60118;South Dakota;3118
60119;South Dakota;4117
60120;South Dakota;4125
60121;South Dakota;4287
60122;South Dakota;2727
60123;South Dakota;7915
60124;South Dakota;1905
60125;South Dakota;3597
60126;South Dakota;3067
60127;South Dakota;5846
60128;South Dakota;3369
60129;South Dakota;6296
60130;South Dakota;4082
60131;South Dakota;2837
60132;Tennessee;3081
60133;Tennessee;3973
60134;Tennessee;4027
60135;Tennessee;3831
60136;Tennessee;4346
60137;Tennessee;3716
60138;Tennessee;2623
60139;Tennessee;1592
60140;Tennessee;4670
60141;Tennessee;5841
60142;Tennessee;6104
60143;Tennessee;6438
60144;Tennessee;3923
60145;Tennessee;5164
60146;Tennessee;5261
60147;Tennessee;3355
60148;Tennessee;7593
60149;Tennessee;0
60150;Tennessee;3746
60151;Tennessee;7705
60152;Tennessee;3746
60153;Tennessee;5547
60154;Tennessee;6868
60155;Tennessee;6758
60156;Tennessee;6687
60157;Tennessee;2715
60158;Tennessee;3082
60159;Tennessee;3298
60160;Tennessee;2879
60161;Tennessee;2251
60162;Tennessee;3808
60163;Tennessee;3918
60164;Tennessee;3601
60165;Tennessee;5981
60166;Tennessee;4831
60167;Tennessee;2975
60168;Tennessee;6514
